"Rk","G","Game_Location","Opp","Game_Outcome","Team_Score","Opp_Score","FG_team","FGA_team","FG_percent_team","X3P_team","X3PA_team","X3P_percent_team","FT_team","FTA_team","FT_percent_team","ORB_team","TRB_team","AST_team","STL_team","BLK_team","TOV_team","PF_team","FG_opp","FGA_opp","FG_percent_opp","X3P_opp","X3PA_opp","X3P_percent_opp","FT_opp","FTA_opp","FT_percent_opp","ORB_opp","TRB_opp","AST_opp","STL_opp","BLK_opp","TOV_opp","PF_opp","Date","team_name"
44,44,"Away","CHI","W",117,103,45,79,0.57,13,32,0.406,14,23,0.609,7,46,27,5,6,17,23,35,89,0.393,12,27,0.444,21,26,0.808,12,43,19,9,1,13,25,2019-01-19,"https://www.basketball-reference.com/teams/MIA/2019/gamelog/"
45,45,"Away","BOS","L",99,107,36,86,0.419,11,35,0.314,16,18,0.889,10,38,25,11,5,19,16,43,87,0.494,12,30,0.4,9,10,0.9,8,36,26,13,7,19,21,2019-01-21,"https://www.basketball-reference.com/teams/MIA/2019/gamelog/"
46,46,"Home","LAC","L",99,111,39,83,0.47,8,28,0.286,13,22,0.591,12,40,23,3,3,14,19,45,85,0.529,7,22,0.318,14,21,0.667,7,41,23,5,3,7,20,2019-01-23,"https://www.basketball-reference.com/teams/MIA/2019/gamelog/"
47,47,"Away","CLE","W",100,94,37,79,0.468,9,23,0.391,17,25,0.68,11,47,19,6,4,14,18,37,85,0.435,10,30,0.333,10,13,0.769,9,42,23,8,2,13,21,2019-01-25,"https://www.basketball-reference.com/teams/MIA/2019/gamelog/"
48,48,"Away","NYK","W",106,97,39,84,0.464,12,33,0.364,16,18,0.889,8,47,26,6,5,15,24,36,84,0.429,7,26,0.269,18,24,0.75,7,38,22,13,3,11,20,2019-01-27,"https://www.basketball-reference.com/teams/MIA/2019/gamelog/"
49,49,"Home","CHI","L",89,105,34,89,0.382,12,42,0.286,9,13,0.692,15,47,22,6,2,14,20,40,78,0.513,8,19,0.421,17,21,0.81,5,40,26,6,3,12,20,2019-01-30,"https://www.basketball-reference.com/teams/MIA/2019/gamelog/"
50,50,"Home","OKC","L",102,118,41,92,0.446,11,36,0.306,9,14,0.643,11,47,28,7,2,17,17,44,91,0.484,16,30,0.533,14,19,0.737,13,50,23,10,4,15,20,2019-02-01,"https://www.basketball-reference.com/teams/MIA/2019/gamelog/"
51,51,"Home","IND","L",88,95,30,71,0.423,9,30,0.3,19,26,0.731,10,43,21,8,4,23,19,38,89,0.427,7,24,0.292,12,17,0.706,14,43,26,15,4,13,20,2019-02-02,"https://www.basketball-reference.com/teams/MIA/2019/gamelog/"
52,52,"Away","POR","W",118,108,45,83,0.542,7,22,0.318,21,25,0.84,8,46,18,11,7,12,15,42,93,0.452,15,39,0.385,9,12,0.75,7,33,30,6,2,11,21,2019-02-05,"https://www.basketball-reference.com/teams/MIA/2019/gamelog/"
53,53,"Away","SAC","L",96,102,38,88,0.432,11,33,0.333,9,19,0.474,11,49,26,6,8,18,21,37,90,0.411,9,26,0.346,19,25,0.76,10,46,18,11,5,13,17,2019-02-08,"https://www.basketball-reference.com/teams/MIA/2019/gamelog/"
54,54,"Away","GSW","L",118,120,48,105,0.457,18,43,0.419,4,8,0.5,21,52,32,6,4,16,22,44,82,0.537,13,36,0.361,19,26,0.731,7,36,28,8,5,12,16,2019-02-10,"https://www.basketball-reference.com/teams/MIA/2019/gamelog/"
55,55,"Away","DEN","L",87,103,34,82,0.415,9,33,0.273,10,16,0.625,7,47,23,10,5,16,16,38,89,0.427,16,37,0.432,11,13,0.846,10,45,27,7,6,15,17,2019-02-11,"https://www.basketball-reference.com/teams/MIA/2019/gamelog/"
56,56,"Away","DAL","W",112,101,44,81,0.543,12,30,0.4,12,16,0.75,7,47,24,8,3,18,20,34,88,0.386,15,52,0.288,18,22,0.818,10,38,24,10,0,12,17,2019-02-13,"https://www.basketball-reference.com/teams/MIA/2019/gamelog/"
57,57,"Away","PHI","L",102,106,45,94,0.479,6,22,0.273,6,12,0.5,7,40,27,11,4,9,28,37,82,0.451,7,26,0.269,25,35,0.714,12,51,23,5,4,15,13,2019-02-21,"https://www.basketball-reference.com/teams/MIA/2019/gamelog/"
58,58,"Home","DET","L",96,119,35,82,0.427,7,28,0.25,19,27,0.704,9,33,18,6,6,13,22,42,80,0.525,14,33,0.424,21,26,0.808,7,41,21,6,5,14,24,2019-02-23,"https://www.basketball-reference.com/teams/MIA/2019/gamelog/"
59,59,"Home","PHO","L",121,124,48,97,0.495,9,29,0.31,16,20,0.8,14,44,31,10,4,14,20,45,89,0.506,13,32,0.406,21,25,0.84,7,39,30,9,1,14,20,2019-02-25,"https://www.basketball-reference.com/teams/MIA/2019/gamelog/"
60,60,"Home","GSW","W",126,125,42,83,0.506,18,41,0.439,24,30,0.8,12,48,20,4,6,13,31,44,89,0.494,17,48,0.354,20,28,0.714,8,37,21,7,3,8,21,2019-02-27,"https://www.basketball-reference.com/teams/MIA/2019/gamelog/"
61,61,"Away","HOU","L",118,121,42,81,0.519,15,28,0.536,19,24,0.792,8,34,28,9,2,14,22,38,77,0.494,19,46,0.413,26,28,0.929,8,36,22,6,5,15,21,2019-02-28,"https://www.basketball-reference.com/teams/MIA/2019/gamelog/"
62,62,"Home","BRK","W",117,88,44,90,0.489,14,34,0.412,15,22,0.682,11,57,36,5,9,11,19,31,88,0.352,9,42,0.214,17,22,0.773,7,36,20,6,6,11,14,2019-03-02,"https://www.basketball-reference.com/teams/MIA/2019/gamelog/"
63,63,"Home","ATL","W",114,113,44,79,0.557,9,23,0.391,17,24,0.708,7,40,23,9,7,18,24,38,91,0.418,17,46,0.37,20,25,0.8,16,42,25,9,2,14,21,2019-03-04,"https://www.basketball-reference.com/teams/MIA/2019/gamelog/"
64,64,"Away","CHO","W",91,84,38,90,0.422,9,26,0.346,6,11,0.545,17,51,19,10,7,18,16,30,82,0.366,14,36,0.389,10,15,0.667,10,40,22,7,4,19,19,2019-03-06,"https://www.basketball-reference.com/teams/MIA/2019/gamelog/"
65,65,"Home","CLE","W",126,110,45,79,0.57,12,25,0.48,24,33,0.727,14,45,31,5,5,12,15,39,81,0.481,19,43,0.442,13,16,0.813,6,28,28,6,1,15,25,2019-03-08,"https://www.basketball-reference.com/teams/MIA/2019/gamelog/"
66,66,"Home","TOR","L",104,125,42,92,0.457,8,27,0.296,12,21,0.571,9,36,27,13,0,13,22,42,74,0.568,21,40,0.525,20,26,0.769,6,44,32,8,8,19,23,2019-03-10,"https://www.basketball-reference.com/teams/MIA/2019/gamelog/"
67,67,"Home","DET","W",108,74,39,84,0.464,11,28,0.393,19,24,0.792,13,51,22,10,5,11,18,27,77,0.351,8,37,0.216,12,18,0.667,10,37,20,7,7,17,23,2019-03-13,"https://www.basketball-reference.com/teams/MIA/2019/gamelog/"
68,68,"Home","MIL","L",98,113,38,93,0.409,8,22,0.364,14,25,0.56,10,45,21,7,5,12,18,42,88,0.477,12,33,0.364,17,24,0.708,8,52,29,8,9,15,21,2019-03-15,"https://www.basketball-reference.com/teams/MIA/2019/gamelog/"
69,69,"Home","CHO","W",93,75,34,86,0.395,13,33,0.394,12,19,0.632,15,55,25,6,7,11,21,26,83,0.313,7,36,0.194,16,18,0.889,11,44,11,6,5,12,19,2019-03-17,"https://www.basketball-reference.com/teams/MIA/2019/gamelog/"
70,70,"Away","OKC","W",116,107,46,97,0.474,9,29,0.31,15,16,0.938,9,44,30,13,4,8,23,38,87,0.437,10,37,0.27,21,27,0.778,13,49,21,4,8,19,17,2019-03-18,"https://www.basketball-reference.com/teams/MIA/2019/gamelog/"
71,71,"Away","SAS","W",110,105,40,86,0.465,16,35,0.457,14,18,0.778,6,48,23,6,5,10,21,38,88,0.432,14,34,0.412,15,21,0.714,10,46,30,2,3,8,13,2019-03-20,"https://www.basketball-reference.com/teams/MIA/2019/gamelog/"
72,72,"Away","MIL","L",87,116,32,85,0.376,11,37,0.297,12,23,0.522,10,40,20,7,6,9,18,43,85,0.506,17,34,0.5,13,20,0.65,9,52,33,5,5,14,23,2019-03-22,"https://www.basketball-reference.com/teams/MIA/2019/gamelog/"
73,73,"Away","WAS","W",113,108,44,88,0.5,12,39,0.308,13,19,0.684,12,44,29,5,10,11,23,41,96,0.427,9,30,0.3,17,23,0.739,21,53,25,5,2,12,20,2019-03-23,"https://www.basketball-reference.com/teams/MIA/2019/gamelog/"
74,74,"Home","ORL","L",99,104,36,86,0.419,10,33,0.303,17,21,0.81,6,39,25,10,1,11,22,37,89,0.416,14,42,0.333,16,23,0.696,15,55,27,5,5,15,19,2019-03-26,"https://www.basketball-reference.com/teams/MIA/2019/gamelog/"
75,75,"Home","DAL","W",105,99,39,89,0.438,7,30,0.233,20,27,0.741,10,55,24,7,4,10,22,36,92,0.391,16,47,0.34,11,17,0.647,10,50,26,4,2,13,21,2019-03-28,"https://www.basketball-reference.com/teams/MIA/2019/gamelog/"
76,76,"Away","NYK","W",100,92,39,90,0.433,9,32,0.281,13,17,0.765,14,51,26,11,3,18,21,31,77,0.403,9,38,0.237,21,25,0.84,8,42,20,10,7,18,16,2019-03-30,"https://www.basketball-reference.com/teams/MIA/2019/gamelog/"
77,77,"Away","BOS","L",105,110,40,88,0.455,10,37,0.27,15,18,0.833,9,48,27,9,6,15,17,36,91,0.396,17,40,0.425,21,24,0.875,14,49,25,8,2,12,18,2019-04-01,"https://www.basketball-reference.com/teams/MIA/2019/gamelog/"
78,78,"Home","BOS","L",102,112,39,95,0.411,12,36,0.333,12,20,0.6,16,47,25,6,5,15,23,38,80,0.475,9,24,0.375,27,31,0.871,6,42,25,8,7,11,21,2019-04-03,"https://www.basketball-reference.com/teams/MIA/2019/gamelog/"
79,79,"Away","MIN","L",109,111,45,88,0.511,10,34,0.294,9,12,0.75,9,38,24,10,6,17,23,43,86,0.5,8,24,0.333,17,21,0.81,9,43,25,10,2,18,18,2019-04-05,"https://www.basketball-reference.com/teams/MIA/2019/gamelog/"
80,80,"Away","TOR","L",109,117,41,100,0.41,13,34,0.382,14,19,0.737,12,55,27,5,2,11,22,39,87,0.448,16,41,0.39,23,27,0.852,4,47,26,7,5,11,17,2019-04-07,"https://www.basketball-reference.com/teams/MIA/2019/gamelog/"
81,81,"Home","PHI","W",122,99,46,87,0.529,13,27,0.481,17,23,0.739,7,44,29,6,10,14,18,40,98,0.408,5,25,0.2,14,16,0.875,11,46,22,11,0,14,19,2019-04-09,"https://www.basketball-reference.com/teams/MIA/2019/gamelog/"
82,82,"Away","BRK","L",94,113,38,98,0.388,8,41,0.195,10,15,0.667,8,54,22,9,4,14,12,43,114,0.377,21,58,0.362,6,7,0.857,20,68,29,7,3,12,13,2019-04-10,"https://www.basketball-reference.com/teams/MIA/2019/gamelog/"
1,1,"Away","CHO","W",113,112,42,85,0.494,14,34,0.412,15,20,0.75,11,57,26,5,4,21,25,41,92,0.446,16,38,0.421,14,22,0.636,9,41,21,8,9,11,19,2018-10-17,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
2,2,"Home","IND","W",118,101,44,93,0.473,17,46,0.37,13,21,0.619,11,50,27,9,8,17,26,38,87,0.437,6,18,0.333,19,27,0.704,9,41,14,7,3,17,25,2018-10-19,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
3,3,"Home","NYK","W",124,113,45,96,0.469,17,40,0.425,17,24,0.708,19,55,27,5,9,14,18,45,99,0.455,10,29,0.345,13,15,0.867,11,43,22,6,2,11,21,2018-10-22,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
4,4,"Home","PHI","W",123,108,41,100,0.41,13,43,0.302,28,30,0.933,9,51,24,7,10,11,27,38,92,0.413,11,34,0.324,21,30,0.7,8,50,29,4,5,16,27,2018-10-24,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
5,5,"Away","MIN","W",125,95,49,92,0.533,19,46,0.413,8,11,0.727,7,62,32,4,8,17,23,36,112,0.321,10,43,0.233,13,18,0.722,17,49,19,10,6,7,15,2018-10-26,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
6,6,"Home","ORL","W",113,91,41,82,0.5,10,30,0.333,21,23,0.913,6,57,24,6,7,21,19,33,101,0.327,10,43,0.233,15,17,0.882,11,41,21,9,6,11,22,2018-10-27,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
7,7,"Home","TOR","W",124,109,45,92,0.489,19,45,0.422,15,19,0.789,8,57,28,5,4,17,21,39,103,0.379,9,45,0.2,22,28,0.786,15,51,25,9,7,10,19,2018-10-29,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
8,8,"Away","BOS","L",113,117,41,85,0.482,9,29,0.31,22,30,0.733,8,45,20,8,3,14,20,41,92,0.446,24,55,0.436,11,13,0.846,8,42,30,5,8,12,23,2018-11-01,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
9,9,"Home","SAC","W",144,109,46,95,0.484,22,56,0.393,30,33,0.909,10,56,30,6,7,12,20,42,95,0.442,14,36,0.389,11,22,0.5,8,44,24,6,4,15,26,2018-11-04,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
10,10,"Away","POR","L",103,118,40,92,0.435,16,42,0.381,7,8,0.875,12,42,26,2,1,11,16,48,91,0.527,17,43,0.395,5,8,0.625,11,51,23,7,3,12,17,2018-11-06,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
11,11,"Away","GSW","W",134,111,52,101,0.515,9,35,0.257,21,27,0.778,13,46,33,11,7,12,23,42,87,0.483,10,28,0.357,17,22,0.773,8,38,31,5,6,18,22,2018-11-08,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
12,12,"Away","LAC","L",126,128,47,105,0.448,16,46,0.348,16,23,0.696,15,52,31,11,8,17,26,46,99,0.465,14,34,0.412,22,27,0.815,10,54,26,6,6,17,19,2018-11-10,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
13,13,"Away","DEN","W",121,114,48,84,0.571,17,34,0.5,8,13,0.615,5,41,27,10,7,12,17,41,89,0.461,18,38,0.474,14,20,0.7,10,39,27,8,5,10,16,2018-11-11,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
14,14,"Home","MEM","L",113,116,41,81,0.506,9,35,0.257,22,27,0.815,9,44,22,5,8,16,22,42,83,0.506,14,36,0.389,18,24,0.75,4,34,24,8,4,12,20,2018-11-14,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
15,15,"Home","CHI","W",123,104,47,93,0.505,18,43,0.419,11,17,0.647,11,55,28,8,8,16,14,41,94,0.436,13,33,0.394,9,13,0.692,4,36,22,8,3,12,15,2018-11-16,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
16,16,"Home","DEN","W",104,98,40,88,0.455,11,36,0.306,13,22,0.591,13,51,21,8,3,15,16,40,94,0.426,12,41,0.293,6,9,0.667,13,43,30,6,4,17,20,2018-11-19,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
17,17,"Home","POR","W",143,100,57,108,0.528,15,45,0.333,14,17,0.824,13,59,34,8,2,14,23,34,93,0.366,9,41,0.22,23,28,0.821,10,40,13,8,6,17,20,2018-11-21,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
18,18,"Home","PHO","L",114,116,42,87,0.483,10,44,0.227,20,30,0.667,7,43,30,6,7,14,17,45,90,0.5,9,26,0.346,17,22,0.773,6,40,21,8,4,11,25,2018-11-23,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
19,19,"Home","SAS","W",135,129,49,86,0.57,15,40,0.375,22,29,0.759,6,41,30,7,3,13,22,49,92,0.533,10,21,0.476,21,28,0.75,9,39,27,8,3,10,21,2018-11-24,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
20,20,"Away","CHO","L",107,110,37,90,0.411,16,46,0.348,17,21,0.81,10,48,25,7,5,14,22,38,81,0.469,13,29,0.448,21,30,0.7,5,44,21,9,5,11,22,2018-11-26,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
21,21,"Home","CHI","W",116,113,43,87,0.494,12,35,0.343,18,24,0.75,8,48,29,6,8,12,23,40,89,0.449,11,37,0.297,22,29,0.759,9,45,28,9,3,11,23,2018-11-28,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
22,22,"Away","NYK","L",134,136,46,94,0.489,18,42,0.429,24,31,0.774,10,51,28,11,4,16,25,51,96,0.531,20,34,0.588,14,21,0.667,6,41,30,5,2,16,23,2018-12-01,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
23,23,"Home","DET","W",115,92,38,82,0.463,14,41,0.341,25,30,0.833,4,46,25,13,4,15,21,35,95,0.368,9,38,0.237,13,19,0.684,12,51,19,6,1,20,26,2018-12-05,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
24,24,"Home","GSW","L",95,105,36,92,0.391,7,39,0.179,16,23,0.696,15,54,18,10,3,18,21,40,89,0.449,19,46,0.413,6,7,0.857,6,43,32,7,6,17,20,2018-12-07,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
25,25,"Away","TOR","W",104,99,36,87,0.414,15,39,0.385,17,20,0.85,9,45,22,6,7,11,13,39,94,0.415,15,44,0.341,6,7,0.857,11,45,24,6,11,11,21,2018-12-09,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
26,26,"Home","CLE","W",108,92,42,96,0.438,15,36,0.417,9,11,0.818,12,58,22,4,4,14,24,36,96,0.375,10,30,0.333,10,15,0.667,8,46,24,5,2,9,15,2018-12-10,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
27,27,"Away","IND","L",97,113,38,91,0.418,11,43,0.256,10,15,0.667,9,43,22,6,6,12,18,43,91,0.473,12,30,0.4,15,20,0.75,14,54,31,7,4,16,13,2018-12-12,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
28,28,"Away","CLE","W",114,102,40,94,0.426,12,41,0.293,22,28,0.786,14,53,26,9,6,9,17,35,87,0.402,13,36,0.361,19,21,0.905,13,50,24,7,2,15,24,2018-12-14,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
29,29,"Away","DET","W",107,104,44,88,0.5,9,25,0.36,10,15,0.667,5,37,33,8,10,10,19,39,88,0.443,14,35,0.4,12,15,0.8,10,45,25,3,2,16,20,2018-12-17,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
30,30,"Home","NOP","W",123,115,43,85,0.506,13,33,0.394,24,30,0.8,9,48,26,11,3,14,18,43,92,0.467,19,42,0.452,10,15,0.667,7,41,28,6,7,15,22,2018-12-19,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
31,31,"Away","BOS","W",120,107,41,80,0.513,16,40,0.4,22,28,0.786,11,55,26,3,6,20,30,35,91,0.385,10,34,0.294,27,36,0.75,9,36,22,13,3,5,16,2018-12-21,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
32,32,"Away","MIA","L",87,94,31,84,0.369,9,43,0.209,16,22,0.727,6,48,20,6,9,15,19,34,89,0.382,10,32,0.313,16,23,0.696,11,57,22,9,3,12,18,2018-12-22,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
33,33,"Away","NYK","W",109,95,40,89,0.449,6,32,0.188,23,34,0.676,6,51,22,9,8,8,19,35,97,0.361,8,29,0.276,17,21,0.81,15,57,17,4,3,14,25,2018-12-25,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
34,34,"Home","NYK","W",112,96,42,93,0.452,11,32,0.344,17,21,0.81,11,57,20,4,11,15,14,36,97,0.371,13,31,0.419,11,16,0.688,10,43,21,8,6,10,20,2018-12-27,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
35,35,"Home","BRK","W",129,115,47,96,0.49,21,51,0.412,14,16,0.875,5,39,30,6,5,10,22,38,79,0.481,15,35,0.429,24,35,0.686,5,40,28,6,3,14,17,2018-12-29,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
36,36,"Home","DET","W",121,98,47,79,0.595,10,27,0.37,17,26,0.654,5,43,28,7,6,13,19,35,92,0.38,12,33,0.364,16,21,0.762,14,43,23,7,2,14,26,2019-01-01,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
37,37,"Home","ATL","W",144,112,55,100,0.55,14,40,0.35,20,28,0.714,12,54,36,11,8,14,26,37,85,0.435,14,41,0.341,24,35,0.686,5,31,26,11,3,21,23,2019-01-04,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
38,38,"Home","TOR","L",116,123,40,81,0.494,14,37,0.378,22,27,0.815,4,38,29,9,2,14,20,42,82,0.512,14,31,0.452,25,31,0.806,4,38,28,9,6,11,22,2019-01-05,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
39,39,"Home","UTA","W",114,102,46,98,0.469,9,25,0.36,13,16,0.813,10,46,27,10,6,10,19,36,86,0.419,14,37,0.378,16,23,0.696,11,46,20,6,6,15,21,2019-01-07,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
40,40,"Away","HOU","W",116,109,44,91,0.484,8,27,0.296,20,24,0.833,10,49,26,11,5,13,25,32,85,0.376,18,48,0.375,27,32,0.844,14,46,19,4,7,18,18,2019-01-09,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
41,41,"Away","WAS","L",106,113,40,89,0.449,13,40,0.325,13,17,0.765,10,43,26,8,6,15,17,40,82,0.488,18,33,0.545,15,20,0.75,6,43,28,10,3,16,17,2019-01-11,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
42,42,"Away","ATL","W",133,114,49,92,0.533,11,30,0.367,24,33,0.727,8,39,28,13,4,14,25,39,96,0.406,12,38,0.316,24,30,0.8,18,54,19,3,5,24,30,2019-01-13,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
43,43,"Home","MIA","W",124,86,48,96,0.5,17,39,0.436,11,18,0.611,7,53,35,8,6,7,12,36,86,0.419,8,34,0.235,6,8,0.75,4,43,27,2,6,17,14,2019-01-15,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
44,44,"Away","MEM","W",111,101,40,84,0.476,12,34,0.353,19,22,0.864,5,50,27,9,8,15,25,37,95,0.389,10,31,0.323,17,25,0.68,13,48,29,11,9,14,15,2019-01-16,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
45,45,"Away","ORL","W",118,108,47,85,0.553,12,30,0.4,12,15,0.8,4,46,22,7,7,13,14,44,93,0.473,14,32,0.438,6,9,0.667,5,32,31,5,3,8,15,2019-01-19,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
46,46,"Home","DAL","W",116,106,42,91,0.462,12,32,0.375,20,22,0.909,8,51,21,9,7,14,19,41,99,0.414,14,40,0.35,10,17,0.588,11,48,24,7,11,11,19,2019-01-21,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
47,47,"Home","CHO","W",108,99,41,89,0.461,6,31,0.194,20,23,0.87,6,46,17,9,6,11,18,36,90,0.4,10,39,0.256,17,25,0.68,12,53,20,4,2,17,19,2019-01-25,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
48,48,"Away","OKC","L",112,118,39,91,0.429,15,37,0.405,19,28,0.679,9,49,22,6,5,14,22,44,94,0.468,16,32,0.5,14,25,0.56,11,52,29,5,10,11,21,2019-01-27,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
49,49,"Away","DET","W",115,105,47,87,0.54,13,32,0.406,8,10,0.8,6,39,32,9,6,10,15,42,89,0.472,12,37,0.324,9,12,0.75,10,39,29,8,3,11,14,2019-01-29,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
50,50,"Away","TOR","W",105,92,39,79,0.494,14,38,0.368,13,17,0.765,7,50,21,13,6,18,16,37,93,0.398,7,27,0.259,11,13,0.846,8,39,16,9,4,16,20,2019-01-31,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
51,51,"Away","WAS","W",131,115,45,91,0.495,17,39,0.436,24,24,1,6,46,30,10,4,11,19,43,93,0.462,10,33,0.303,19,26,0.731,12,46,28,6,6,12,19,2019-02-02,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
52,52,"Away","BRK","W",113,94,43,101,0.426,10,39,0.256,17,25,0.68,15,59,29,9,7,9,20,33,102,0.324,5,42,0.119,23,28,0.821,16,56,23,5,9,13,21,2019-02-04,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
53,53,"Home","WAS","W",148,129,56,93,0.602,19,30,0.633,17,26,0.654,8,34,33,15,3,14,20,48,92,0.522,17,37,0.459,16,19,0.842,8,40,34,6,5,24,23,2019-02-06,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
54,54,"Away","DAL","W",122,107,51,93,0.548,10,36,0.278,10,12,0.833,10,51,25,4,5,12,21,36,87,0.414,22,53,0.415,13,20,0.65,9,37,23,6,5,14,15,2019-02-08,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
55,55,"Home","ORL","L",83,103,31,95,0.326,6,35,0.171,15,18,0.833,12,51,18,5,8,10,16,44,94,0.468,10,27,0.37,5,6,0.833,9,57,28,5,8,12,20,2019-02-09,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
56,56,"Away","CHI","W",112,99,38,80,0.475,12,38,0.316,24,29,0.828,5,49,24,6,7,17,18,37,96,0.385,9,28,0.321,16,18,0.889,9,45,24,8,2,13,22,2019-02-11,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
57,57,"Away","IND","W",106,97,38,86,0.442,9,31,0.29,21,29,0.724,10,52,22,7,3,10,14,37,88,0.42,10,27,0.37,13,15,0.867,4,43,22,6,4,11,23,2019-02-13,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
58,58,"Home","BOS","W",98,97,37,88,0.42,14,39,0.359,10,14,0.714,9,55,21,5,4,15,11,39,102,0.382,14,40,0.35,5,6,0.833,12,50,19,11,9,7,15,2019-02-21,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
59,59,"Home","MIN","W",140,128,50,95,0.526,19,43,0.442,21,22,0.955,10,49,28,6,8,11,17,50,102,0.49,12,26,0.462,16,20,0.8,12,41,29,7,2,10,16,2019-02-23,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
60,60,"Away","CHI","W",117,106,42,91,0.462,17,49,0.347,16,23,0.696,8,45,26,3,6,8,22,41,92,0.446,9,26,0.346,15,22,0.682,6,41,31,3,3,7,18,2019-02-25,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
61,61,"Away","SAC","W",141,140,54,112,0.482,17,45,0.378,16,21,0.762,11,57,36,3,14,11,18,53,118,0.449,12,33,0.364,22,30,0.733,15,58,30,6,6,8,19,2019-02-27,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
62,62,"Away","LAL","W",131,120,48,93,0.516,14,40,0.35,21,24,0.875,11,51,30,4,6,11,15,46,96,0.479,13,40,0.325,15,18,0.833,8,40,29,4,4,9,21,2019-03-01,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
63,63,"Away","UTA","L",111,115,37,96,0.385,15,39,0.385,22,30,0.733,17,53,20,6,10,15,22,44,96,0.458,12,29,0.414,15,26,0.577,16,53,22,13,7,13,23,2019-03-02,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
64,64,"Away","PHO","L",105,114,35,95,0.368,12,42,0.286,23,31,0.742,18,57,17,8,2,14,25,41,91,0.451,7,22,0.318,25,31,0.806,17,56,22,10,10,13,23,2019-03-04,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
65,65,"Home","IND","W",117,98,43,86,0.5,14,35,0.4,17,21,0.81,8,52,21,7,10,13,19,35,90,0.389,14,37,0.378,14,20,0.7,6,40,26,10,7,10,16,2019-03-07,"https://www.basketball-reference.com/teams/MIL/2019/gamelog/"
